year,category,score,count,cumulative_count,rank
2023,物理,466,1509.0,194303,193549.0
2023,物理,465,1518.0,195821,195063.0
2023,物理,464,1575.0,197396,196609.0
2023,物理,463,1628.0,199024,198211.0
2023,物理,462,1571.0,200595,199810.0
2023,物理,461,1437.0,202032,201314.0
2023,物理,460,1594.0,203626,202830.0
2023,物理,459,1514.0,205140,204384.0
2023,物理,458,1600.0,206740,205941.0
2023,物理,457,1553.0,208293,207517.0
2023,物理,456,1602.0,209895,209095.0
2023,物理,455,1588.0,211483,210690.0
2023,物理,454,1586.0,213069,212277.0
2023,物理,453,1529.0,214598,213834.0
2023,物理,452,1543.0,216141,215370.0
2023,物理,451,1593.0,217734,216938.0
2023,物理,450,1523.0,219257,218496.0
2023,物理,449,1537.0,220794,220026.0
2023,物理,448,1467.0,222261,221528.0
2023,物理,447,1519.0,223780,223021.0
2023,物理,446,1535.0,225315,224548.0
2023,物理,445,1618.0,226933,226125.0
2023,物理,444,1580.0,228513,227724.0
2023,物理,443,1492.0,230005,229260.0
2023,物理,442,1508.0,231513,230760.0
2023,物理,441,1591.0,233104,232309.0
2023,物理,440,1521.0,234625,233865.0
2023,物理,439,1461.0,236086,235356.0
2023,物理,438,1519.0,237605,236846.0
2023,物理,437,1506.0,239111,238359.0
2023,物理,436,1519.0,240630,239871.0
2023,物理,435,1480.0,242110,241371.0
2023,物理,434,1457.0,243567,242839.0
2023,物理,433,1497.0,245064,244316.0
2023,物理,432,1543.0,246607,245836.0
2023,物理,431,1504.0,248111,247360.0
2023,物理,430,1469.0,249580,248846.0
2023,物理,429,1455.0,251035,250308.0
2023,物理,428,1480.0,252515,251776.0
2023,物理,427,1468.0,253983,253250.0
2023,物理,426,1437.0,255420,254702.0
2023,物理,425,1457.0,256877,256149.0
2023,物理,424,1467.0,258344,257611.0
2023,物理,423,1410.0,259754,259050.0
2023,物理,422,1359.0,261113,260434.0
2023,物理,421,1453.0,262566,261840.0
2023,物理,420,1442.0,264008,263288.0
2023,物理,419,1409.0,265417,264713.0
2023,物理,418,1333.0,266750,266084.0
2023,物理,417,1318.0,268068,267410.0
2023,物理,416,1436.0,269504,268787.0
2023,物理,415,1367.0,270871,270188.0
2023,物理,414,1345.0,272216,271544.0
2023,物理,413,1393.0,273609,272913.0
2023,物理,412,1385.0,274994,274302.0
2023,物理,411,1360.0,276354,275675.0
2023,物理,410,1292.0,277646,277001.0
2023,物理,409,1354.0,279000,278324.0
2023,物理,408,1353.0,280353,279677.0
2023,物理,407,1269.0,281622,280988.0
2023,物理,406,1256.0,282878,282251.0
2023,物理,405,1306.0,284184,283532.0
2023,物理,404,1330.0,285514,284850.0
2023,物理,403,1302.0,286816,286166.0
2023,物理,402,1314.0,288130,287474.0
2023,物理,401,1325.0,289455,288793.0
2023,物理,400,1246.0,290701,290079.0
2023,物理,399,1183.0,291884,291293.0
2023,物理,398,1249.0,293133,292509.0
2023,物理,397,1289.0,294422,293778.0
2023,物理,396,1253.0,295675,295049.0
2023,物理,395,1240.0,296915,296296.0
