院校代码,院校名称,批次,招生备注,科类,专业组代码,专业序号,专业名称,专业备注,语种要求,选科要求,计划招数,学制,学费,2024_最低分,2024_最低位次,2023_最低分,2023_最低位次,2022_最低分,2022_最低位次,2021_最低分,2021_最低位次
14037,西南财经大学天府学院,本科批,本科,历史,203,1,会计学,(第一至三学年德阳校区，第四学年成都校区),,不限,10.0,4.0,18000.0,485.0,48686.0,488.0,48167.0,489.0,50544.0,496.0,53683.0
14037,西南财经大学天府学院,本科批,本科,历史,203,2,金融学,(成都校区),,不限,4.0,4.0,18000.0,,,,,,,,
14038,天津仁爱学院,本科批,本科,历史,208,2,英语,(校本部),(语种要求：英语),不限,1.0,4.0,31000.0,479.0,53529.0,476.0,57113.0,483.0,55808.0,489.0,58926.0
14038,天津仁爱学院,本科批,本科,历史,208,3,商务英语,(校本部),(语种要求：英语),不限,1.0,4.0,31000.0,479.0,53529.0,474.0,58722.0,482.0,56702.0,491.0,57544.0
14038,天津仁爱学院,本科批,本科,历史,209,4,财务管理,(校本部),,不限,1.0,4.0,28000.0,479.0,53071.0,483.0,51817.0,0.0,0.0,0.0,0.0
14038,天津仁爱学院,本科批,本科,历史,209,5,传播学,(校本部),,不限,1.0,4.0,31000.0,479.0,53071.0,483.0,51817.0,485.0,54058.0,496.0,53562.0
14038,天津仁爱学院,本科批,本科,历史,210,1,法学,(校本部),,政治,1.0,4.0,28000.0,483.0,50474.0,487.0,48899.0,485.0,54058.0,497.0,52553.0
14039,四川大学锦江学院,本科批,本科,历史,213,1,汉语言文学,(校本部),,不限,4.0,4.0,18000.0,,,,,,,,
14039,四川大学锦江学院,本科批,本科,历史,213,2,英语,(校本部),(语种要求：英语),不限,2.0,4.0,18000.0,,,,,,,,
14039,四川大学锦江学院,本科批,本科,历史,213,3,会计学,(校本部),,不限,2.0,4.0,18000.0,484.0,49334.0,489.0,47487.0,490.0,49659.0,492.0,56586.0
14039,四川大学锦江学院,本科批,本科,历史,214,4,思想政治教育,(校本部),,政治,1.0,4.0,18000.0,,,,,,,,
14039,四川大学锦江学院,专科批,专科,历史,503,19,大数据技术,(校本部),,不限,2.0,3.0,18000.0,390.0,133435.0,0.0,0.0,0.0,0.0,0.0,0.0
14039,四川大学锦江学院,专科批,专科,历史,503,20,智能建造技术,(校本部),,不限,2.0,3.0,18000.0,,,,,,,,
14039,四川大学锦江学院,专科批,专科,历史,503,21,无人机测绘技术,(校本部),,不限,1.0,3.0,18000.0,,,,,,,,
14039,四川大学锦江学院,专科批,专科,历史,503,22,大数据与会计,(校本部),,不限,1.0,3.0,18000.0,390.0,133435.0,0.0,0.0,0.0,0.0,0.0,0.0
14042,西安科技大学高新学院,本科批,本科,历史,205,1,网络与新媒体,(校本部),,不限,3.0,4.0,27000.0,,,,,,,,
14043,四川文化艺术学院,本科批,本科,历史,213,1,戏剧学,(梓潼校区),,不限,3.0,4.0,20000.0,454.0,72444.0,0.0,0.0,0.0,0.0,0.0,0.0
14043,四川文化艺术学院,本科批,本科,历史,213,2,戏剧影视文学,(梓潼校区),,不限,5.0,4.0,20000.0,454.0,72444.0,0.0,0.0,0.0,0.0,0.0,0.0
14043,四川文化艺术学院,本科批,本科,历史,213,3,广播电视编导,(梓潼校区),,不限,5.0,4.0,20000.0,454.0,72444.0,0.0,0.0,0.0,0.0,0.0,0.0
14046,福建农林大学金山学院,本科批,本科,历史,203,1,旅游管理,(与加拿大圣文森山大学中外合作办学项目，具体培养模式和学习费用请查看学校网站)(校本部)(中外合作办学),,不限,2.0,4.0,25000.0,477.0,55060.0,472.0,60366.0,464.0,73849.0,484.0,63113.0
14052,吉林铁道职业技术大学,专科批,专科,历史,503,1,铁道交通运营管理,(校本部),,不限,2.0,3.0,6800.0,,,,,,,,
14052,吉林铁道职业技术大学,专科批,专科,历史,503,2,铁路物流管理,(校本部),,不限,2.0,3.0,5000.0,,,,,,,,
14052,吉林铁道职业技术大学,专科批,专科,历史,503,3,铁道信号自动控制,(校本部),,不限,1.0,3.0,6800.0,,,,,,,,
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,1,铁道机车运用与维护,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,6.0,3.0,6000.0,369.0,155654.0,376.0,161539.0,317.0,224024.0,241.0,260621.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,2,铁道养路机械应用技术,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,2.0,3.0,6000.0,369.0,155654.0,372.0,166307.0,345.0,197439.0,273.0,248959.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,3,铁道车辆技术,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,2.0,3.0,6000.0,369.0,155654.0,373.0,165113.0,332.0,210309.0,0.0,0.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,4,动车组检修技术,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,2.0,3.0,6000.0,369.0,155654.0,377.0,160351.0,325.0,216858.0,0.0,0.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,5,铁道供电技术,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,2.0,3.0,6000.0,369.0,155654.0,375.0,162743.0,375.0,166115.0,0.0,0.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,6,铁道信号自动控制,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,2.0,3.0,6000.0,369.0,155654.0,379.0,157993.0,355.0,187220.0,0.0,0.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,7,铁道交通运营管理,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,3.0,3.0,6000.0,369.0,155654.0,374.0,163930.0,349.0,193404.0,0.0,0.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,8,铁道工程技术,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,2.0,3.0,6000.0,369.0,155654.0,385.0,150975.0,391.0,149368.0,244.0,259792.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,9,铁道桥梁隧道工程技术,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,2.0,3.0,6000.0,369.0,155654.0,372.0,166307.0,0.0,0.0,0.0,0.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,10,高速铁路施工与维护,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,2.0,3.0,6000.0,369.0,155654.0,372.0,166307.0,0.0,0.0,0.0,0.0
14053,黑龙江交通职业技术学院,专科批,专科,历史,503,11,高速铁路综合维修技术,(因用人单位可能对考生身体素质有要求，请女生慎重报考)(黑龙江省齐齐哈尔市)(不招色盲色弱),,不限,2.0,3.0,6000.0,369.0,155654.0,372.0,166307.0,0.0,0.0,0.0,0.0
14056,南京机电职业技术学院,专科批,专科,历史,503,1,无人机应用技术,(校本部),,不限,1.0,3.0,5300.0,,,,,,,,
14056,南京机电职业技术学院,专科批,专科,历史,503,2,软件技术,(校本部),,不限,1.0,3.0,5300.0,394.0,129056.0,383.0,153383.0,0.0,0.0,341.0,200208.0
14056,南京机电职业技术学院,专科批,专科,历史,503,3,移动商务,(校本部),,不限,1.0,3.0,4700.0,,,,,,,,
14056,南京机电职业技术学院,专科批,专科,历史,503,4,云计算技术应用,(校本部),,不限,1.0,3.0,5300.0,,,,,,,,
14056,南京机电职业技术学院,专科批,专科,历史,503,5,数字媒体技术,(校本部),,不限,1.0,3.0,5300.0,,,,,,,,
14061,三峡电力职业学院,专科批,专科,历史,503,1,电力系统继电保护技术,(校本部)(不招色盲),,不限,5.0,3.0,6500.0,392.0,131309.0,381.0,155638.0,0.0,0.0,0.0,0.0
14061,三峡电力职业学院,专科批,专科,历史,503,2,机电一体化技术,(校本部)(不招色盲),,不限,5.0,3.0,6500.0,,,,,,,,
14063,广东科贸职业学院,专科批,专科,历史,509,53,园艺技术,(清远校区),,不限,25.0,3.0,5128.0,401.0,121675.0,416.0,115383.0,411.0,128089.0,397.0,144557.0
14063,广东科贸职业学院,专科批,专科,历史,509,54,花卉生产与花艺,(清远校区),,不限,45.0,3.0,5128.0,,,,,,,,
14063,广东科贸职业学院,专科批,专科,历史,509,55,食品生物技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区),,不限,28.0,3.0,6410.0,401.0,121675.0,416.0,115383.0,415.0,123941.0,377.0,165043.0
14063,广东科贸职业学院,专科批,专科,历史,509,56,药品生物技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区),,不限,5.0,3.0,6410.0,401.0,121675.0,421.0,109825.0,412.0,127049.0,384.0,157621.0
14063,广东科贸职业学院,专科批,专科,历史,509,57,化妆品技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区),,不限,44.0,3.0,6410.0,401.0,121675.0,429.0,101261.0,416.0,122932.0,396.0,145437.0
14063,广东科贸职业学院,专科批,专科,历史,509,58,分析检验技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区),,不限,7.0,3.0,6410.0,401.0,121675.0,431.0,99148.0,412.0,127049.0,391.0,150677.0
14063,广东科贸职业学院,专科批,专科,历史,509,59,食品质量与安全,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区),,不限,16.0,3.0,6410.0,401.0,121675.0,420.0,110868.0,417.0,121830.0,408.0,134296.0
14063,广东科贸职业学院,专科批,专科,历史,509,60,畜牧兽医,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区),,不限,24.0,3.0,5128.0,401.0,121675.0,421.0,109825.0,411.0,128089.0,386.0,155515.0
14063,广东科贸职业学院,专科批,专科,历史,509,61,动物医学,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区),,不限,60.0,3.0,5128.0,401.0,121675.0,442.0,87753.0,425.0,113480.0,384.0,158050.0
14063,广东科贸职业学院,专科批,专科,历史,509,62,宠物医疗技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区),,不限,15.0,3.0,5128.0,401.0,121675.0,421.0,109825.0,414.0,124968.0,386.0,156005.0
14063,广东科贸职业学院,专科批,专科,历史,509,63,现代物业管理,(清远校区),,不限,10.0,3.0,6410.0,401.0,121675.0,416.0,115383.0,410.0,129136.0,378.0,164538.0
14063,广东科贸职业学院,专科批,专科,历史,509,64,工商企业管理,(清远校区),,不限,12.0,3.0,5250.0,401.0,121675.0,417.0,114212.0,410.0,129136.0,376.0,166490.0
14063,广东科贸职业学院,专科批,专科,历史,509,65,连锁经营与管理,(清远校区),,不限,16.0,3.0,5250.0,401.0,121675.0,428.0,102278.0,410.0,129136.0,383.0,158419.0
14063,广东科贸职业学院,专科批,专科,历史,509,66,现代物流管理,(清远校区),,不限,10.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,411.0,128089.0,376.0,166451.0
14063,广东科贸职业学院,专科批,专科,历史,509,67,文化创意与策划,(清远校区),,不限,65.0,3.0,5250.0,401.0,121675.0,415.0,116506.0,411.0,128089.0,0.0,0.0
14063,广东科贸职业学院,专科批,专科,历史,509,68,现代文秘,(清远校区),,不限,75.0,3.0,5250.0,401.0,121675.0,419.0,111948.0,424.0,114500.0,393.0,148879.0
14063,广东科贸职业学院,专科批,专科,历史,509,69,茶艺与茶文化,(清远校区),,不限,5.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,412.0,127049.0,379.0,163435.0
14063,广东科贸职业学院,专科批,专科,历史,509,70,食品营养与健康,(清远校区),,不限,10.0,3.0,6410.0,401.0,121675.0,420.0,110868.0,412.0,127049.0,0.0,0.0
14063,广东科贸职业学院,专科批,专科,历史,509,71,食品智能加工技术,(清远校区),,不限,10.0,3.0,6410.0,401.0,121675.0,0.0,0.0,410.0,129136.0,376.0,166392.0
14063,广东科贸职业学院,专科批,专科,历史,509,72,烹饪工艺与营养,(清远校区),,不限,20.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,412.0,127049.0,391.0,151072.0
14063,广东科贸职业学院,专科批,专科,历史,509,73,酒店管理与数字化运营,(清远校区),,不限,13.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,410.0,129136.0,388.0,154289.0
14063,广东科贸职业学院,专科批,专科,历史,509,74,旅游管理,(清远校区),,不限,25.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,412.0,127049.0,387.0,155318.0
14063,广东科贸职业学院,专科批,专科,历史,509,75,金融服务与管理,(清远校区),,不限,11.0,3.0,5250.0,401.0,121675.0,415.0,116506.0,411.0,128089.0,375.0,166695.0
14063,广东科贸职业学院,专科批,专科,历史,509,76,国际商务,(广州白云校区),,不限,3.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,411.0,128089.0,393.0,149007.0
14063,广东科贸职业学院,专科批,专科,历史,509,77,市场营销,(广州白云校区),,不限,5.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,410.0,129136.0,407.0,135168.0
14063,广东科贸职业学院,专科批,专科,历史,509,78,电子商务,(广州白云校区),,不限,10.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,416.0,122932.0,401.0,141473.0
14063,广东科贸职业学院,专科批,专科,历史,509,79,移动商务,(广州白云校区),,不限,10.0,3.0,5250.0,401.0,121675.0,419.0,111948.0,410.0,129136.0,375.0,166702.0
14063,广东科贸职业学院,专科批,专科,历史,509,80,跨境电子商务,(广州白云校区),,不限,10.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,411.0,128089.0,376.0,166281.0
14063,广东科贸职业学院,专科批,专科,历史,509,81,商务英语,(广州白云校区),,不限,30.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,410.0,129136.0,415.0,127372.0
14063,广东科贸职业学院,专科批,专科,历史,509,82,应用英语,(广州白云校区),,不限,8.0,3.0,5250.0,401.0,121675.0,415.0,116506.0,410.0,129136.0,376.0,166332.0
14063,广东科贸职业学院,专科批,专科,历史,509,83,会展策划与管理,(广州白云校区),,不限,50.0,3.0,5250.0,,,,,,,,
14063,广东科贸职业学院,专科批,专科,历史,509,84,大数据与会计,(广州天河校区),,不限,15.0,3.0,5250.0,401.0,121675.0,415.0,116506.0,411.0,128089.0,377.0,165349.0
14063,广东科贸职业学院,专科批,专科,历史,509,85,财税大数据应用,(广州天河校区),,不限,30.0,3.0,5250.0,,,,,,,,
14063,广东科贸职业学院,专科批,专科,历史,510,87,国际商务,(与广州华商学院三二分段培养)(与广州华商学院国际商务专业开展三二分段专升本协同育人项目实验班。按五年人才培养方案要求，完成三学年高职学段学习，各项考核合格，并符合相关条件和要求的，获得本校普通高职(专科)毕业证书；通过转段选拔考核合格的进入广州华商学院试点专业学习两年，符合相关条件和要求的，可获得广州华商学院的普通本科毕业证书和学位证书)(广州白云校区)(协同培养高技能人才),,不限,25.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,411.0,128089.0,393.0,149007.0
14063,广东科贸职业学院,专科批,专科,历史,511,86,市场营销,(与广州应用科技学院三二分段培养)(与广州应用科技学院市场营销专业开展三二分段专升本协同育人项目实验班。按五年人才培养方案要求，完成三学年高职学段学习，各项考核合格，并符合相关条件和要求的，获得本校普通高职(专科)毕业证书；通过转段选拔考核合格的进入广州应用科技学院试点专业学习两年，符合相关条件和要求的，可获得广州应用科技学院的普通本科毕业证书和学位证书)(广州白云校区)(协同培养高技能人才),,不限,25.0,3.0,5250.0,401.0,121675.0,416.0,115383.0,410.0,129136.0,407.0,135168.0
14063,广东科贸职业学院,专科批,专科,历史,512,88,畜牧兽医,(与俄罗斯国立农业大学中外合作办学项目，具体培养模式和学习费用请查看学校网站；因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区)(中外合作办学),,不限,40.0,3.0,16000.0,401.0,121675.0,421.0,109825.0,411.0,128089.0,386.0,155515.0
14065,广州科技贸易职业学院,专科批,专科,历史,501,9,金融服务与管理,(校本部),,不限,20.0,3.0,5250.0,387.0,136434.0,383.0,153383.0,408.0,131265.0,406.0,135802.0
14065,广州科技贸易职业学院,专科批,专科,历史,501,10,市场营销,(校本部),,不限,44.0,3.0,5250.0,387.0,136434.0,383.0,153383.0,408.0,131265.0,407.0,134784.0
14065,广州科技贸易职业学院,专科批,专科,历史,501,11,工商企业管理,(校本部),,不限,25.0,3.0,5250.0,387.0,136434.0,384.0,152178.0,408.0,131265.0,406.0,135777.0
14065,广州科技贸易职业学院,专科批,专科,历史,501,14,电子商务,(校本部),,不限,1.0,3.0,5250.0,387.0,136434.0,401.0,132356.0,413.0,126037.0,406.0,135815.0
14065,广州科技贸易职业学院,专科批,专科,历史,501,17,应用英语,(校本部),,不限,19.0,3.0,5250.0,387.0,136434.0,392.0,142820.0,411.0,128089.0,406.0,135885.0
