year,category,score,count,cumulative_count,rank
2025,历史,201,76.0,288968,288931.0
2025,历史,200,80.0,289048,289009.0
2025,历史,199,76.0,289124,289087.0
2025,历史,198,87.0,289211,289168.0
2025,历史,197,77.0,289288,289250.0
2025,历史,196,88.0,289376,289333.0
2025,历史,195,75.0,289451,289414.0
2025,历史,194,79.0,289530,289491.0
2025,历史,193,79.0,289609,289570.0
2025,历史,192,76.0,289685,289648.0
2025,历史,191,57.0,289742,289714.0
2025,历史,190,74.0,289816,289780.0
2025,历史,189,70.0,289886,289852.0
2025,历史,188,57.0,289943,289915.0
2025,历史,187,64.0,290007,289976.0
2025,历史,186,83.0,290090,290049.0
2025,历史,185,65.0,290155,290123.0
2025,历史,184,69.0,290224,290190.0
2025,历史,183,49.0,290273,290249.0
2025,历史,182,63.0,290336,290305.0
2025,历史,181,62.0,290398,290368.0
2025,历史,180,39.0,290437,290418.0
2025,历史,179,61.0,290498,290468.0
2025,历史,178,53.0,290551,290525.0
2025,历史,177,55.0,290606,290579.0
2025,历史,176,53.0,290659,290633.0
2025,历史,175,48.0,290707,290684.0
2025,历史,174,39.0,290746,290727.0
2025,历史,173,54.0,290800,290774.0
2025,历史,172,52.0,290852,290827.0
2025,历史,171,49.0,290901,290877.0
2025,历史,170,51.0,290952,290927.0
2025,历史,169,46.0,290998,290976.0
2025,历史,168,35.0,291033,291016.0
2025,历史,167,43.0,291076,291055.0
2025,历史,166,37.0,291113,291095.0
2025,历史,165,45.0,291158,291136.0
2025,历史,164,41.0,291199,291179.0
2025,历史,163,32.0,291231,291216.0
2025,历史,162,35.0,291266,291249.0
2025,历史,161,31.0,291297,291282.0
2025,历史,160,32.0,291329,291314.0
2025,历史,159,36.0,291365,291348.0
2025,历史,158,37.0,291402,291384.0
2025,历史,157,28.0,291430,291417.0
2025,历史,156,20.0,291450,291441.0
2025,历史,155,32.0,291482,291467.0
2025,历史,154,33.0,291515,291499.0
2025,历史,153,21.0,291536,291526.0
2025,历史,152,30.0,291566,291552.0
2025,历史,151,30.0,291596,291582.0
2025,历史,150,23.0,291619,291608.0
2025,历史,149,19.0,291638,291629.0
2025,历史,148,22.0,291660,291650.0
2025,历史,147,19.0,291679,291670.0
2025,历史,146,17.0,291696,291688.0
2025,历史,145,22.0,291718,291708.0
2025,历史,144,18.0,291736,291728.0
2025,历史,143,21.0,291757,291747.0
2025,历史,142,12.0,291769,291764.0
2025,历史,141,11.0,291780,291775.0
2025,历史,140,11.0,291791,291786.0
2025,历史,139,17.0,291808,291800.0
2025,历史,138,7.0,291815,291812.0
2025,历史,137,14.0,291829,291823.0
2025,历史,136,13.0,291842,291836.0
2025,历史,135,9.0,291851,291847.0
2025,历史,134,6.0,291857,291855.0
2025,历史,133,10.0,291867,291863.0
2025,历史,132,10.0,291877,291873.0
2025,历史,131,12.0,291889,291884.0
2025,历史,130,9.0,291898,291894.0
2025,历史,129,14.0,291912,291906.0
2025,历史,128,7.0,291919,291916.0
2025,历史,127,7.0,291926,291923.0
2025,历史,126,11.0,291937,291932.0
2025,历史,125,16.0,291953,291946.0
2025,历史,124,9.0,291962,291958.0
2025,历史,123,7.0,291969,291966.0
2025,历史,122,9.0,291978,291974.0
2025,历史,121,12.0,291990,291985.0
2025,历史,120,4.0,291994,291993.0
2025,历史,119,7.0,292001,291998.0
2025,历史,118,5.0,292006,292004.0
2025,历史,117,9.0,292015,292011.0
2025,历史,116,10.0,292025,292021.0
2025,历史,115,14.0,292039,292033.0
2025,历史,114,10.0,292049,292045.0
2025,历史,113,14.0,292063,292057.0
2025,历史,112,11.0,292074,292069.0
2025,历史,111,12.0,292086,292081.0
2025,历史,110,12.0,292098,292093.0
2025,历史,109,9.0,292107,292103.0
2025,历史,108,5.0,292112,292110.0
2025,历史,107,11.0,292123,292118.0
2025,历史,106,8.0,292131,292128.0
2025,历史,105,8.0,292139,292136.0
2025,历史,104,13.0,292152,292146.0
2025,历史,103,13.0,292165,292159.0
2025,历史,102,10.0,292175,292171.0
2025,历史,101,10.0,292185,292181.0
2025,历史,100,15.0,292200,292193.0
