subject_group,school_code,school_name,major_group_code,actual_group_min_score,actual_group_min_rank,major_code,major_name,actual_major_min_score,actual_major_min_rank,actual_major_max_score,actual_major_avg_score,actual_major_admit_count,selection_requirement,college_department,major_note,actual_group_plan_count,actual_group_filing_count,actual_group_vacancy_count,group_note,group_major_count
物理,10183,吉林大学,221,609,20210,030,工商管理,611,19117,615.0,,2,物,,“工商管理+法学”双学位,22,22,,,10
物理,10183,吉林大学,221,609,20210,034,工程管理,610,19726,611.0,,2,物,,“工程管理+智能制造工程”双学位,22,22,,,10
物理,10183,吉林大学,221,609,20210,035,档案学,609,20360,610.0,,3,物,,,22,22,,,10
物理,10183,吉林大学,221,609,20210,029,工商管理,609,20360,611.0,,3,物,,“工商管理+国际经济与贸易”双学位,22,22,,,10
物理,10183,吉林大学,221,609,20210,031,市场营销,609,20360,611.0,,2,物,,“市场营销+数据科学与大数据技术”双学位,22,22,,,10
物理,10183,吉林大学,222,605,22912,042,车辆工程(饶斌班),623,12671,623.0,,1,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,054,自动化,621,13625,622.0,,3,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,064,电气工程及其自动化,621,13625,624.0,,2,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,055,机器人工程,619,14637,619.0,,1,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,037,物理学类,619,14637,635.0,,7,物+化,,物理学、应用物理学,121,121,,,21
物理,10183,吉林大学,222,605,22912,043,车辆工程,617,15690,621.0,,6,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,040,机械工程,614,17337,621.0,,6,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,051,通信工程,614,17337,619.0,,11,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,036,数学类,613,17914,634.0,,10,物+化,,数学与应用数学、信息与计算科学、统计学,121,121,,,21
物理,10183,吉林大学,222,605,22912,052,信息工程,613,17914,620.0,,7,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,039,生物科学类,612,18512,620.0,,5,物+化,,生物科学、生物技术、生物制药,121,121,,,21
物理,10183,吉林大学,222,605,22912,053,空间信息与数字技术,612,18512,613.0,,3,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,063,仪器类,611,19117,619.0,,3,物+化,,测控技术与仪器、智能感知工程,121,121,,,21
物理,10183,吉林大学,222,605,22912,044,工业设计,610,19726,614.0,,6,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,074,食品科学与工程类,609,20360,610.0,,4,物+化,,食品科学与工程、食品质量与安全,121,121,,,21
物理,10183,吉林大学,222,605,22912,041,工业工程,608,21003,614.0,,2,物+化,,,121,121,,,21
物理,10183,吉林大学,222,605,22912,045,材料类,607,21684,617.0,,12,物+化,,材料科学与工程、无机非金属材料工程、材料成型及控制工程,121,121,,,21
物理,10183,吉林大学,222,605,22912,060,勘查技术与工程,606,22377,616.0,,9,物+化,,勘查技术与工程、地球物理学、地理信息科学、测绘工程,121,121,,,21
物理,10183,吉林大学,222,605,22912,061,土木类,605,23057,607.0,,5,物+化,,土木工程、地质工程,121,121,,,21
物理,10183,吉林大学,222,605,22912,047,交通运输类,605,23057,615.0,,12,物+化,,交通运输、交通工程、道路桥梁与渡河工程,121,121,,,21
物理,10183,吉林大学,222,605,22912,062,环境科学与工程类,605,23057,610.0,,6,物+化,,环境科学、环境工程,121,121,,,21
物理,10183,吉林大学,223,609,20387,072,生物医学科学,618,15152,618.0,,1,物+化,,白求恩班,25,25,,,6
物理,10183,吉林大学,223,609,20387,073,生物医学科学,612,18512,613.0,,2,物+化,,,25,25,,,6
物理,10183,吉林大学,223,609,20387,038,化学类,611,19117,622.0,,12,物+化,,化学、应用化学、材料化学、高分子材料与工程、化学工程与工艺,25,25,,,6
物理,10183,吉林大学,223,609,20387,071,临床药学(5年),610,19726,610.0,,2,物+化,,,25,25,,,6
物理,10183,吉林大学,223,609,20387,070,药学,610,19726,612.0,,3,物+化,,,25,25,,,6
物理,10183,吉林大学,223,609,20387,065,放射医学(5年),609,20360,611.0,,5,物+化,,,25,25,,,6
物理,10183,吉林大学,224,623,12802,057,物联网工程,623,12671,625.0,,2,物+化,,,2,2,,,1
物理,10183,吉林大学,225,616,16333,046,材料物理,616,16233,618.0,,5,物+化,,,5,5,,中外联培,1
物理,10183,吉林大学,226,621,13769,059,软件工程,621,13625,625.0,,18,物+化,,,18,18,,,1
物理,10183,吉林大学,227,593,31904,024,思想政治教育,606,22377,606.0,,1,物+政,,,4,4,,,2
物理,10183,吉林大学,227,593,31904,023,政治学与行政学,593,32206,605.0,,3,物+政,,政治学与行政学、国际政治、行政管理,4,4,,,2
物理,10183,吉林大学,229,619,14407,022,法学,619,14637,626.0,,7,物,,,7,7,,,1
物理,10183,吉林大学,230,621,13639,075,人工智能(王湘浩班),630,9663,630.0,,1,物+化,,,30,30,,,5
物理,10183,吉林大学,230,621,13639,049,集成电路设计与集成系统,629,10047,629.0,,1,物+化,,集成电路科技英才特色班,30,30,,,5
物理,10183,吉林大学,230,621,13639,050,集成电路设计与集成系统,626,11277,626.0,,2,物+化,,,30,30,,,5
物理,10183,吉林大学,230,621,13639,076,人工智能,623,12671,624.0,,4,物+化,,,30,30,,,5
物理,10183,吉林大学,230,621,13639,048,电子信息类,621,13625,626.0,,22,物+化,,电子科学与技术、微电子科学与工程、电子信息科学与技术,30,30,,,5
物理,10183,吉林大学,231,614,17342,066,临床医学(5年),623,12671,626.0,,2,物+化,,白求恩班；白求恩第一临床医学院,16,16,,,4
物理,10183,吉林大学,231,614,17342,068,临床医学(5+3一体化)(5年),618,15152,632.0,,4,物+化,,白求恩第三临床医学院,16,16,,,4
物理,10183,吉林大学,231,614,17342,067,临床医学(5年),616,16233,619.0,,5,物+化,,白求恩第一临床医学院,16,16,,,4
物理,10183,吉林大学,231,614,17342,069,临床医学(5年),614,17337,618.0,,5,物+化,,白求恩第三临床医学院,16,16,,,4
物理,10183,吉林大学,232,627,11060,056,计算机科学与技术,627,10866,629.0,,6,物+化,,,8,8,,,2
物理,10183,吉林大学,232,627,11060,058,网络空间安全,627,10866,627.0,,2,物+化,,,8,8,,,2
物理,10271,上海外国语大学,214,603,24641,009,西班牙语(中外合作办学),603,24425,,,3,物,,中外合作,3,3,,中外合作,1
物理,10271,上海外国语大学,216,602,25381,012,管理科学与工程类,603,24425,611.0,,6,物,,信息管理与信息系统(数据智能与商务分析)、大数据管理与应用(数字金融与量化投资),11,11,,,4
物理,10271,上海外国语大学,216,602,25381,013,工商管理类,603,24425,605.0,,2,物,,工商管理(企业数智化管理)、市场营销(大数据与智能营销)、财务管理(智能会计与智慧财务)、公共关系学(新技术与数智公关),11,11,,,4
物理,10271,上海外国语大学,216,602,25381,011,法学,603,24425,603.0,,2,物,,,11,11,,,4
物理,10271,上海外国语大学,216,602,25381,010,国际经济与贸易(日语),602,25134,656.0,,1,物,,,11,11,,,4
物理,10293,南京邮电大学,202,603,24636,010,计算机科学与技术,614,17052,621.0,,7,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,004,电子科学与技术,613,17623,622.0,,6,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,001,通信工程,611,18819,622.0,,15,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,002,电子信息工程,610,19416,623.0,,7,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,008,集成电路设计与集成系统,610,19416,616.0,,7,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,009,集成电路科学与工程,609,20037,613.0,,3,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,015,电气工程及其自动化,609,20037,610.0,,3,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,006,柔性电子学,608,20683,617.0,,3,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,007,微电子科学与工程,607,21323,610.0,,6,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,013,数据科学与大数据技术,607,21323,609.0,,2,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,011,软件工程,607,21323,609.0,,8,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,017,人工智能,606,22046,612.0,,9,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,005,光电信息科学与工程,606,22046,610.0,,9,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,029,自动化,606,22046,607.0,,5,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,016,智能电网信息工程,606,22046,606.0,,2,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,003,广播电视工程,606,22046,606.0,,3,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,023,物联网工程,605,22709,607.0,,4,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,019,高分子材料与工程,605,22709,605.0,,2,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,012,信息安全,604,23406,610.0,,8,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,027,数字媒体技术,604,23406,609.0,,4,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,028,机器人工程,604,23406,608.0,,5,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,024,信息与计算科学,604,23406,607.0,,5,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,018,智能感知工程,604,23406,605.0,,3,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,022,网络工程,604,23406,605.0,,4,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,014,测控技术与仪器,603,24092,608.0,,6,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,020,新能源材料与器件,603,24092,605.0,,6,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,021,地理信息科学,603,24092,605.0,,4,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,026,邮政工程,603,24092,607.0,,6,物+化,,,156,156,,,29
物理,10293,南京邮电大学,202,603,24636,025,应用物理学,603,24092,604.0,,4,物+化,,,156,156,,,29
物理,10256,上海电力大学,202,604,23867,004,电气工程及其自动化,606,22377,613.0,,9,物+化,,,25,25,,,7
物理,10256,上海电力大学,202,604,23867,001,能源与动力工程,606,22377,606.0,,2,物+化,,,25,25,,,7
物理,10256,上海电力大学,202,604,23867,006,核电技术与控制工程,604,23749,605.0,,2,物+化,,,25,25,,,7
物理,10256,上海电力大学,202,604,23867,003,核工程与核技术,604,23749,606.0,,2,物+化,,,25,25,,,7
物理,10256,上海电力大学,202,604,23867,002,机械设计制造及其自动化,604,23749,605.0,,3,物+化,,,25,25,,,7
物理,10256,上海电力大学,202,604,23867,007,信息安全,604,23749,609.0,,3,物+化,,,25,25,,,7
物理,10256,上海电力大学,202,604,23867,005,自动化,604,23749,609.0,,4,物+化,,,25,25,,,7
物理,10651,西南财经大学,209,606,22630,021,金融学(智能金融与区块链金融),623,12671,623.0,,1,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,018,数字经济(基础学科拔尖实验班),616,16233,616.0,,1,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,035,金融学(经管国际化创新实验班),614,17337,614.0,,2,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,028,会计学(注册会计师专门化),614,17337,614.0,,1,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,026,经济学(国家经济学基础人才培养基地班),613,17914,613.0,,1,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,027,工商管理类(会计学院),613,17914,613.0,,1,物,,会计学(大数据会计)、财务管理、审计学,30,30,,,18
物理,10651,西南财经大学,209,606,22630,033,财政学类,613,17914,613.0,,1,物,,财政学、税收学,30,30,,,18
物理,10651,西南财经大学,209,606,22630,029,会计学(双语实验班),613,17914,613.0,,1,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,022,金融科技,612,18512,612.0,,2,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,023,金融工程,610,19726,612.0,,2,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,041,金融数学,610,19726,615.0,,2,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,038,法学(法学与金融学双学位),608,21003,608.0,,1,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,039,法学(法学与国商双学位),607,21684,607.0,,1,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,024,精算学,607,21684,607.0,,1,物,,,30,30,,,18
物理,10651,西南财经大学,209,606,22630,025,金融学类,606,22377,610.0,,4,物,,金融学、金融学(证券与期货方向)、金融学(双语实验班)、信用管理、投资学,30,30,,,18
物理,10651,西南财经大学,209,606,22630,032,工商管理类,606,22377,609.0,,3,物,,工商管理、工商管理(双语实验班)、市场营销、旅游管理、供应链管理、人力资源管理,30,30,,,18
物理,10651,西南财经大学,209,606,22630,034,经济与贸易类,606,22377,606.0,,1,物,,国际商务(双语实验班)、国际经济与贸易(双语实验班),30,30,,,18
物理,10651,西南财经大学,209,606,22630,036,管理科学与工程类,606,22377,606.0,,4,物,,计算金融、大数据管理与应用、信息管理与信息系统,30,30,,,18
物理,10651,西南财经大学,210,578,46049,042,会计学(中外合作办学),590,34751,606.0,,5,物,,中外合作,13,13,,中外合作,3
物理,10651,西南财经大学,210,578,46049,044,国际商务(中外合作办学),580,44275,585.0,,3,物,,中外合作,13,13,,中外合作,3
物理,10651,西南财经大学,210,578,46049,043,市场营销(中外合作办学)(金融服务与营销),578,46307,585.0,,5,物,,中外合作,13,13,,中外合作,3
物理,10651,西南财经大学,211,609,20638,030,统计学类,613,17914,615.0,,3,物+化,,统计学、数据科学,12,12,,,6
物理,10651,西南财经大学,211,609,20638,019,计算机科学与技术(基础学科拔尖实验班),611,19117,611.0,,1,物+化,,,12,12,,,6
物理,10651,西南财经大学,211,609,20638,020,数学与应用数学(基础学科拔尖实验班),610,19726,610.0,,1,物+化,,,12,12,,,6
物理,10651,西南财经大学,211,609,20638,040,数学与应用数学(数学与经济学双学位),610,19726,616.0,,2,物+化,,,12,12,,,6
物理,10651,西南财经大学,211,609,20638,037,计算机类,609,20360,610.0,,3,物+化,,人工智能、计算机科学与技术、网络空间安全、数据科学与大数据技术,12,12,,,6
物理,10651,西南财经大学,211,609,20638,031,经济统计学,609,20360,609.0,,2,物+化,,,12,12,,,6
物理,10651,西南财经大学,212,591,33892,046,金融数学(中外合作办学)(金融服务与量化分析),595,30528,609.0,,4,物,,中外合作,14,14,,中外合作,3
物理,10651,西南财经大学,212,591,33892,045,信息管理与信息系统(中外合作办学)(信息系统与数据管理),593,32206,594.0,,4,物,,中外合作,14,14,,中外合作,3
物理,10651,西南财经大学,212,591,33892,047,物流管理(中外合作办学)(运营管理与商务分析),591,33934,592.0,,6,物,,中外合作,14,14,,中外合作,3
物理,10288,南京理工大学,207,618,15351,006,兵器类,623,12671,,,6,物+化,,弹药工程与爆炸技术、武器系统与工程,71,71,,,13
物理,10288,南京理工大学,207,618,15351,008,电子信息类,622,13143,,,8,物+化,,电子科学与技术、电子信息工程、光电信息科学与工程、通信工程,71,71,,,13
物理,10288,南京理工大学,207,618,15351,009,计算机类,622,13143,,,4,物+化,,计算机科学与技术、软件工程、智能科学与技术,71,71,,,13
物理,10288,南京理工大学,207,618,15351,013,自动化类,622,13143,,,4,物+化,,轨道交通信号与控制、自动化、电气工程及其自动化、智能电网信息工程,71,71,,,13
