subject_group,school_code,school_name,major_code,major_name,selection_requirement,actual_major_max_score,actual_major_min_score,actual_major_min_rank,major_group_code,college_department,actual_major_avg_score,actual_major_admit_count,major_note
物理,10631,重庆医科大学,014,医学影像技术,物+化,564.0,564,62429,205,,,1,
物理,10631,重庆医科大学,009,医学检验技术,物+化,569.0,563,63656,205,,,2,
物理,10631,重庆医科大学,010,预防医学(5年),物+化,565.0,561,66150,205,,,2,
物理,10631,重庆医科大学,012,药学,物+化,561.0,559,68771,205,,,2,
物理,11287,南京审计大学,017,审计学,物,,595,30528,207,,,4,
物理,11287,南京审计大学,012,金融审计,物,,589,35591,207,,,2,
物理,11287,南京审计大学,016,会计学,物,,588,36476,207,,,3,
物理,11287,南京审计大学,007,经济统计学,物,,586,38312,207,,,2,
物理,11287,南京审计大学,009,金融学,物,,584,40276,207,,,2,
物理,11287,南京审计大学,008,数字经济,物,,584,40276,207,,,1,
物理,11287,南京审计大学,019,物流管理,物,,567,58720,207,,,3,
物理,11287,南京审计大学,015,工商管理,物,,566,59965,207,,,3,
物理,11287,南京审计大学,013,国际经济与贸易,物,,566,59965,207,,,4,
物理,11287,南京审计大学,011,投资学,物,,566,59965,207,,,2,
物理,11287,南京审计大学,020,电子商务,物,,565,61206,207,,,3,
物理,11287,南京审计大学,018,审计学(中外合作办学),物,,588,36476,208,,,2,中外合作
物理,11287,南京审计大学,010,金融工程(中外合作办学),物,,566,59965,208,,,2,中外合作
物理,11287,南京审计大学,014,信息管理与信息系统(中外合作办学),物,,564,62429,208,,,3,中外合作
物理,10184,延边大学,002,电子信息工程,物+化,577.0,570,55118,206,,,3,
物理,10184,延边大学,003,通信工程,物+化,570.0,569,56302,206,,,4,
物理,10184,延边大学,005,人工智能,物+化,569.0,567,58720,206,,,5,
物理,10184,延边大学,006,机械设计制造及其自动化,物+化,569.0,567,58720,206,,,6,
物理,10184,延边大学,008,临床医学(5年),物+化,567.0,561,66150,207,,,4,
物理,10184,延边大学,007,高分子材料与工程,物+化,568.0,559,68771,207,,,6,
物理,10184,延边大学,004,计算机科学与技术,物+化,573.0,571,53925,208,,,6,
物理,10225,东北林业大学,025,经济学类,物,566.0,566,60575,208,,,1,经济统计学、国际经济与贸易
物理,10225,东北林业大学,026,法学,物,561.0,561,66789,208,,,1,
物理,10225,东北林业大学,019,风景园林,物,581.0,557,72077,208,,,2,
物理,10225,东北林业大学,024,工商管理类,物,554.0,554,76147,208,,,1,工商管理、市场营销、会计学、农林经济管理
物理,10225,东北林业大学,027,广告学,物,558.0,553,77554,208,,,2,
物理,10225,东北林业大学,016,电子信息类,物+化,594.0,591,34343,209,,,2,电子信息工程、通信工程
物理,10225,东北林业大学,017,电气类,物+化,597.0,590,35158,209,,,2,电气工程及其自动化、自动化
物理,10225,东北林业大学,011,车辆工程,物+化,588.0,586,38783,209,,,2,
物理,10225,东北林业大学,012,农林智能装备工程,物+化,585.0,585,39765,209,,,1,
物理,10225,东北林业大学,028,生物科学,物+化,585.0,585,39765,209,,,1,拔尖人才成栋班；“4+X”全链条人才培养模式，精英化培养
物理,10225,东北林业大学,013,计算机类,物+化,589.0,582,42752,209,,,2,计算机科学与技术、软件工程
物理,10225,东北林业大学,022,数学与应用数学,物+化,582.0,582,42752,209,,,1,
物理,10225,东北林业大学,014,数据科学与大数据技术,物+化,581.0,581,43757,209,,,1,
物理,10225,东北林业大学,009,木材科学与工程,物+化,582.0,580,44792,209,,,2,
物理,10225,东北林业大学,010,机器人工程,物+化,580.0,579,45812,209,,,2,
物理,10225,东北林业大学,021,交通运输类,物+化,579.0,579,45812,209,,,1,交通运输、交通工程
物理,10225,东北林业大学,018,生物科学类,物+化,581.0,578,46800,209,,,2,生物科学(国家理科基础科学研究和教学人才培养基地)、生物技术(国家生命科学与技术人才培养基地)、生物技术
物理,10225,东北林业大学,007,林学类,物+化,575.0,575,50077,209,,,1,林学、森林保护
物理,10225,东北林业大学,015,人工智能,物+化,573.0,573,52244,209,,,1,
物理,10225,东北林业大学,023,信息与计算科学,物+化,581.0,570,55692,209,,,2,
物理,10225,东北林业大学,008,环境科学,物+化,570.0,570,55692,209,,,2,
物理,10225,东北林业大学,029,智慧林业,物+化,570.0,570,55692,209,,,1,拔尖人才成栋班；“4+X”全链条人才培养模式，精英化培养
物理,10225,东北林业大学,020,土木工程,物+化,570.0,570,55692,209,,,2,
物理,10225,东北林业大学,031,生物技术(中外合作办学),物+化,562.0,558,70746,211,,,2,中外合作
物理,10225,东北林业大学,032,化学(中外合作办学),物+化,570.0,554,76147,211,,,2,中外合作
物理,10225,东北林业大学,030,计算机科学与技术(中外合作办学),物+化,564.0,564,63021,212,,,1,中外合作
物理,10225,东北林业大学,033,工程管理(中外合作办学),物+化,556.0,556,73429,212,,,2,中外合作
物理,10564,华南农业大学,191,种子科学与工程,物+化,,572,52688,191,,,60,
物理,10564,华南农业大学,003,会计学,物,,581,42918,210,,,34,数智财务管理创新班
物理,10564,华南农业大学,001,农林经济管理(丁颖创新班),物,,580,44446,210,,,20,
物理,10564,华南农业大学,008,工商管理,物,,576,48354,210,,,10,+AI创新班
物理,10564,华南农业大学,002,农林经济管理(乡村振兴),物,,571,53366,210,,,20,
物理,10564,华南农业大学,007,经济学,物,,570,54913,210,,,37,
物理,10564,华南农业大学,004,会计学,物,,569,56000,210,,,39,ACCA创新实验班
物理,10564,华南农业大学,005,金融学,物,,567,58787,210,,,57,
物理,10564,华南农业大学,010,人力资源管理,物,,567,58916,210,,,10,云端HR创新班
物理,10564,华南农业大学,006,金融学,物,,566,59585,210,,,39,CFA创新实验班
物理,10564,华南农业大学,009,市场营销,物,,566,59597,210,,,40,大数据创新班
物理,10564,华南农业大学,012,汉语言文学,物,,585,39059,211,,,5,
物理,10564,华南农业大学,011,法学,物,,576,48159,211,,,60,
物理,10564,华南农业大学,014,英语,物,,573,51837,211,,,10,培养涉外法治人才
物理,10564,华南农业大学,016,广播电视编导,物,,573,51868,211,,,6,
物理,10564,华南农业大学,017,公共事业管理,物,,572,52616,211,,,5,
物理,10564,华南农业大学,018,行政管理,物,,571,53965,211,,,5,
物理,10564,华南农业大学,013,英语,物,,571,54076,211,,,3,
物理,10564,华南农业大学,019,社会工作,物,,568,56992,211,,,10,
物理,10564,华南农业大学,020,劳动与社会保障,物,,568,57334,211,,,5,
物理,10564,华南农业大学,015,日语,物,,567,58217,211,,,5,
物理,10564,华南农业大学,021,土地资源管理,物,,567,59001,211,,,38,
物理,10564,华南农业大学,024,城乡规划,物,,570,55035,213,,,10,
物理,10564,华南农业大学,023,城乡规划(乡村振兴),物,,567,58532,213,,,10,
物理,10564,华南农业大学,025,风景园林,物,,566,60011,213,,,15,
物理,10564,华南农业大学,022,建筑学(5年),物,,565,61613,213,,,45,
物理,10564,华南农业大学,026,园林,物+生,,566,59846,214,,,33,
物理,10564,华南农业大学,027,水利水电工程,物+化,,568,57911,215,,,40,
物理,10564,华南农业大学,029,土木工程,物+化,,566,60375,215,,,27,培养智能建造人才
物理,10564,华南农业大学,030,自动化类(新工科创新实验班),物+化,,594,31170,216,,,30,机械设计制造及其自动化、工业设计、车辆工程、电气工程及其自动化、机器人工程
物理,10564,华南农业大学,033,电气工程及其自动化,物+化,,589,35998,216,,,107,
物理,10564,华南农业大学,031,农业机械化及其自动化(丁颖创新班),物+化,,588,36127,216,,,24,
物理,10564,华南农业大学,034,机器人工程,物+化,,584,39985,216,,,85,
物理,10564,华南农业大学,036,机械设计制造及其自动化,物+化,,584,40087,216,,,102,培养智能制造人才
物理,10564,华南农业大学,032,农业机械化及其自动化,物+化,,584,40138,216,,,37,
物理,10564,华南农业大学,037,车辆工程,物+化,,583,41432,216,,,71,
物理,10564,华南农业大学,035,工业设计,物+化,,583,41495,216,,,47,
物理,10564,华南农业大学,038,能源与环境系统工程,物+化,,583,41496,216,,,52,
物理,10564,华南农业大学,039,数据科学与大数据技术,物+化,,584,40439,217,,,53,
物理,10564,华南农业大学,043,信息与计算科学,物+化,,581,42976,217,,,30,卓越创新班
物理,10564,华南农业大学,040,大数据管理与应用,物+化,,581,43279,217,,,54,
物理,10564,华南农业大学,045,数学与应用数学(长基计划创新班),物+化,,580,43768,217,,,30,
物理,10564,华南农业大学,042,信息与计算科学,物+化,,579,45136,217,,,56,
物理,10564,华南农业大学,044,数学与应用数学,物+化,,579,45623,217,,,60,
物理,10564,华南农业大学,046,统计学,物+化,,577,46825,217,,,60,
物理,10564,华南农业大学,041,信息管理与信息系统,物+化,,577,47222,217,,,109,
物理,10564,华南农业大学,048,计算机科学与技术(温氏创新班),物+化,,596,29982,218,,,30,
物理,10564,华南农业大学,050,软件工程,物+化,,594,31708,218,,,30,卓越软件工程师班
物理,10564,华南农业大学,047,计算机科学与技术,物+化,,591,34062,218,,,179,
物理,10564,华南农业大学,049,软件工程,物+化,,589,35806,218,,,210,
物理,10564,华南农业大学,054,电子信息工程,物+化,,590,34488,219,,,30,数字技术创新班
物理,10564,华南农业大学,056,集成电路设计与集成系统(龙芯中科班),物+化,,590,34570,219,,,30,
物理,10564,华南农业大学,052,人工智能(昇腾A智创班),物+化,,590,34914,219,,,30,
物理,10564,华南农业大学,051,人工智能,物+化,,588,36684,219,,,59,
物理,10564,华南农业大学,053,电子信息工程,物+化,,588,36883,219,,,92,
物理,10564,华南农业大学,055,集成电路设计与集成系统,物+化,,587,37091,219,,,59,
物理,10564,华南农业大学,057,电子信息科学与技术,物+化,,586,37952,219,,,89,
物理,10564,华南农业大学,058,光电信息科学与工程,物+化,,586,38309,219,,,84,
物理,10564,华南农业大学,059,食品科学与工程(丁颖创新班),物+化,,586,38582,220,,,27,
物理,10564,华南农业大学,060,食品科学与工程,物+化,,577,47678,220,,,62,
物理,10564,华南农业大学,062,食品质量与安全,物+化,,576,48803,220,,,30,数智化创新班
物理,10564,华南农业大学,063,生物工程,物+化,,574,50144,220,,,15,
物理,10564,华南农业大学,061,食品质量与安全,物+化,,574,50815,220,,,30,
物理,10564,华南农业大学,064,包装工程,物+化,,574,50998,220,,,5,
物理,10564,华南农业大学,065,生物科学(生物学理科基地班),物+化,,583,41416,221,,,42,
物理,10564,华南农业大学,069,生物育种科学(植物育种),物+化,,580,43816,221,,,7,
物理,10564,华南农业大学,066,生物科学,物+化,,578,46342,221,,,30,
物理,10564,华南农业大学,067,生物技术,物+化,,576,47992,221,,,27,
物理,10564,华南农业大学,070,生物育种科学(动物育种),物+化,,575,49281,221,,,10,
物理,10564,华南农业大学,068,生态学,物+化,,575,49648,221,,,12,
物理,10564,华南农业大学,071,生物质能源与材料,物+化,,579,45450,222,,,15,
物理,10564,华南农业大学,072,材料科学与工程,物+化,,576,48334,222,,,30,
物理,10564,华南农业大学,073,应用化学,物+化,,575,49060,222,,,35,
物理,10564,华南农业大学,074,材料化学,物+化,,574,50243,222,,,33,
物理,10564,华南农业大学,077,制药工程,物+化,,573,51274,222,,,29,
物理,10564,华南农业大学,076,家具设计与工程,物+化,,573,51761,222,,,19,索菲亚班
物理,10564,华南农业大学,075,木材科学与工程,物+化,,573,51860,222,,,10,
物理,10564,华南农业大学,078,地理信息科学,物+化,,571,53442,223,,,66,培养空间大数据分析人才
物理,10564,华南农业大学,083,农业资源与环境,物+化,,571,54404,223,,,5,
物理,10564,华南农业大学,081,环境科学,物+化,,570,54692,223,,,12,
物理,10564,华南农业大学,080,环境工程,物+化,,570,55106,223,,,17,
物理,10564,华南农业大学,084,农业资源与环境(低碳农业),物+化,,570,55514,223,,,10,
物理,10564,华南农业大学,079,测绘工程,物+化,,569,55693,223,,,17,培养数据智能感知人才
物理,10564,华南农业大学,082,海洋科学,物+化,,569,55825,223,,,25,
物理,10564,华南农业大学,085,动物医学(丁颖创新班)(5年),物+化,,598,27831,230,,,21,
物理,10564,华南农业大学,086,动物科学(丁颖创新班),物+化,,593,32245,230,,,15,
物理,10564,华南农业大学,087,动物医学(温氏班)(5年),物+化,,588,36624,231,,,20,
物理,10564,华南农业大学,090,动物科学(温氏班),物+化,,583,41383,231,,,8,
物理,10564,华南农业大学,088,动物医学(5年),物+化,,579,45217,231,,,50,
物理,10564,华南农业大学,089,动物药学,物+化,,577,47144,231,,,6,
物理,10564,华南农业大学,091,动物科学,物+化,,572,52789,231,,,22,
物理,10564,华南农业大学,097,蚕学,物+化,,572,52823,231,,,5,
物理,10564,华南农业大学,092,智慧牧业科学与工程,物+化,,572,52954,231,,,5,
物理,10564,华南农业大学,095,水产养殖学,物+化,,571,53547,231,,,9,
物理,10564,华南农业大学,094,国家公园建设与管理,物+化,,571,53837,231,,,15,长隆班
物理,10564,华南农业大学,096,水产养殖学(智慧渔业),物+化,,571,53856,231,,,8,
物理,10564,华南农业大学,098,农学(丁颖创新班),物+化,,583,41259,232,,,15,
物理,10564,华南农业大学,100,植物保护(丁颖创新班),物+化,,576,48016,232,,,15,
物理,10564,华南农业大学,099,园艺(丁颖创新班),物+化,,574,51113,232,,,20,
物理,10564,华南农业大学,101,林学(丁颖创新班),物+化,,572,52750,232,,,20,
物理,10564,华南农业大学,106,植物保护(智慧植保),物+化,,578,46113,233,,,3,
物理,10564,华南农业大学,102,农学,物+化,,574,50688,233,,,11,
物理,10564,华南农业大学,105,植物保护,物+化,,573,51833,233,,,5,
物理,10564,华南农业大学,108,设施农业科学与工程,物+化,,572,52419,233,,,4,
物理,10564,华南农业大学,110,中药资源与开发,物+化,,572,52425,233,,,3,
物理,10564,华南农业大学,109,茶学,物+化,,571,54264,233,,,4,
物理,10564,华南农业大学,107,林学,物+化,,570,54567,233,,,5,
物理,10564,华南农业大学,103,园艺,物+化,,570,54893,233,,,7,
物理,10564,华南农业大学,104,园艺(花卉),物+化,,570,54914,233,,,3,
物理,10564,华南农业大学,112,森林保护,物+化,,570,54939,233,,,4,
物理,10564,华南农业大学,111,草业科学,物+化,,570,54979,233,,,4,
物理,10564,华南农业大学,251,金融学(国际班),物,,548,84323,251,,,20,与爱尔兰都柏林大学、澳大利亚蒙纳士大学、英国奥斯特大学、英国邓迪大学、英国兰卡斯特大学“2+2”学分互认项目
物理,10564,华南农业大学,252,会计学(国际班),物,,544,89546,251,,,20,与爱尔兰都柏林大学、澳大利亚蒙纳士大学、英国奥斯特大学、英国邓迪大学、英国兰卡斯特大学“2+2”学分互认项目
物理,10564,华南农业大学,250,风景园林(国际班),物,,544,89623,251,,,10,与澳大利亚纽卡斯尔大学“3+2”学分互认项目
物理,10564,华南农业大学,253,计算机科学与技术(国际班),物+化,,544,89884,252,,,100,与英国卡迪夫大学英国邓迪大学等国外高校“2+2”学分互认项目
物理,10564,华南农业大学,255,统计学(国际班),物+化,,538,99222,252,,,40,与英国思克莱德大学“2+2”学分互认项目
物理,10564,华南农业大学,257,动物科学(国际班),物+化,,538,99723,252,,,35,与爱尔兰都柏林大学“2+2”学分互认项目
物理,10564,华南农业大学,256,环境科学(国际班),物+化,,537,99957,252,,,40,与英国兰卡斯特大学“2+2”学分互认项目
物理,10564,华南农业大学,258,生物科学(中外合作办学),物+化,,550,81563,253,,,46,中外合作
物理,10564,华南农业大学,260,食品质量与安全(中外合作办学),物+化,,549,82849,253,,,46,中外合作
